416,0.00556675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=208,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
410,0.00554375,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=205,
412,0.005538,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=206,
414,0.00558675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=207,
416,0.00556675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=208,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
412,0.005538,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=206,
414,0.00558675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=207,
416,0.00556675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=208,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
414,0.00558675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=207,
416,0.00556675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=208,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
416,0.00556675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=208,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
418,0.00554175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=209,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
420,0.0058745,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=210,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
422,0.00557625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=211,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
424,0.00554475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=212,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
426,0.00559175,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=213,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
428,0.0057195,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=214,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
430,0.005812,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=215,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
432,0.00557875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=216,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
434,0.0055585,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=217,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
436,0.005574,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=218,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
438,0.005567,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=219,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
440,0.0057015,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=220,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
442,0.005543,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=221,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
444,0.00553625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=222,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
446,0.00556075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=223,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
448,0.00556575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=224,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
450,0.00565325,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=225,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
452,0.00585475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=226,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
454,0.006029,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=227,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
456,0.00581675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=228,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
458,0.00573125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=229,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
460,0.00567625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=230,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
462,0.0057865,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=231,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
464,0.00556875,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=232,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
466,0.00554075,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=233,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
468,0.00594125,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=234,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
470,0.00557675,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=235,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
472,0.00558725,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=236,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
474,0.00573475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=237,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
476,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=238,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
478,0.0055505,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=239,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
480,0.0055625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=240,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
482,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=241,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
484,0.005628,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=242,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
498,0.00563025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=249,
486,0.00558625,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=243,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
498,0.00563025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=249,
500,0.005563,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=250,
488,0.00556475,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=244,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
498,0.00563025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=249,
500,0.005563,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=250,
502,0.00553275,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=251,
490,0.0055695,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=245,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
498,0.00563025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=249,
500,0.005563,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=250,
502,0.00553275,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=251,
504,0.00555375,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=252,
492,0.00554525,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=246,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
498,0.00563025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=249,
500,0.005563,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=250,
502,0.00553275,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=251,
504,0.00555375,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=252,
506,0.0056025,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=253,
494,0.005577,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=247,
496,0.00552575,SELECT itemID FROM dataminingdb.itemsets5k WHERE transId=248,
